Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
ToppCell Atlas	454aee3f4fe6d0beeccc55200b4495f4f9b44feb	BAL-Severe|BAL / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.01)	Integration of Multiple Sampling Location of COVID-19 Patients	1.909E-4	4.952E-1	7.530E-4	6.354E-3	2	198	STAT1,HLA-E
ToppCell Atlas	aa33be29e26f1b8facfc894413099083ae3bbb1b	healthy_donor-Lymphocytic-ILC|healthy_donor / Disease condition, Lineage, Cell class and subclass	PBMC Atlas of COVID-19 patients (Wilk et al.)	1.909E-4	4.952E-1	7.530E-4	6.354E-3	2	198	B2M,HLA-E
ToppCell Atlas	d413020012977eb8da0a5641dd16d0b0a60bec38	Multiple_Sclerosis-Lymphocyte-T_NK-NK|Multiple_Sclerosis / Disease, Lineage and Cell Type	Multiple Sclerosis	1.909E-4	4.952E-1	7.530E-4	6.354E-3	2	198	B2M,HLA-E
ToppCell Atlas	c55634d4b66ab4e3f9262a83d993ea0c5f01ea61	Sepsis-Int-URO-Lymphocyte-T/NK-CD4+_Tem|Int-URO / Disease, condition lineage and cell class	Integration of immune-mediated diseases (COVID-19 + Influenza + Sepsis + Multiple Sclerosis)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	3fea92affacd4c1f588fa81807df35d6c69b7241	Lung_Parenchyma-Control-Endothelial-Endothelial-Capillary|Control / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.09)	Integration of Multiple Sampling Location of COVID-19 Patients	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	d5dcf7b4f58a075a7f729165556f7666e6b4c104	15-Trachea-Immune-Hematopoietic,_T_Cells|Trachea / Age, Tissue, Lineage and Cell class	Human Fetal Lung in Development	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	fe6f2e85df56057907c711e68629c57a3b3d3e05	Smart-seq2-bone_marrow_(Smart-seq2)-lymphocytic|bone_marrow_(Smart-seq2) / Per Platform+tissue_group, by lineage_subgroup, cell_group, cell_type	Immune and Hematologic Cells from 24 tissues of the Tabula Sapiens: a multiple organ single cell transcriptomic atlas of humans.	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	87af9c38938dc2db0f9cf9f3676895d2a8b5d7e6	Healthy/Control-NK|World / Disease group and Cell class	Influenza Atlas	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	d2c9fb69e5ef75778a1652da293fcf8cfa7ecfcc	PBMC-Control-Lymphocyte-T/NK-NK_cell-NK|Control / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.09)	Integration of Multiple Sampling Location of COVID-19 Patients	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	fdc6031ff1b79c246943859919c2b5562b96ca65	metastatic_Brain-B_lymphocytes-Follicular_B_cells|B_lymphocytes / Location, Cell class and cell subclass	Human Metastatic Lung Adenocarcinoma (Nayoung Kim et al)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	e1261507f0adade3ba534d5b465c9c559fc3aed0	(22)_CD8+_T_cell|World / immune cells in Peripheral Blood (logTPM normalization)	Human Blood Atlas	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	5e9fe852a70546c9d235414a2c26ca3e67ba6eb9	PBMC-Control-Lymphocyte-T/NK-NK_cell-NK-|Control / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.09)	Integration of Multiple Sampling Location of COVID-19 Patients	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	868412bbd8a203f3e9369fb6dc09791c07023496	356C-Lymphocytic-NK_cells-NK_cell_A|356C / Donor, Lineage, Cell class and subclass (all cells)	Tissue Stability Cell Atlas - Lung Cells	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	84e30c39c2f050aa64af167999824c1cba32ba05	medial-Endothelial-Capillary_Aerocyte|medial / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)	Human Lung Cell Atlas (HLCA)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	151bda6821b52cfb4491474892ecb45781522837	Brain_organoid-organoid_Paulsen_bioRxiv-3.5_mon-Radial_glial-oRG|3.5_mon / Sample Type, Dataset, Time_group, and Cell type.	Integration of Four Brain Organoid Datasets and One Fetal Brain Dataset	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	80c8641cfd84436eadf2234f1313749e2f73331f	tumor_Lung-Endothelial_cells-Tip-like_ECs|Endothelial_cells / Location, Cell class and cell subclass	Human Metastatic Lung Adenocarcinoma (Nayoung Kim et al)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	f3316fb97c6065286ffd22a0ad9fe7aa5b3b5650	Control-NK|Control / Disease condition and Cell class	COVID-19 T Cell Atlas (PBMC)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	12ea0346b4da3e8e2b3b2b3b3e9d4f4f104345a6	COVID-19_Moderate-CD4+_CTL|World / disease group, cell group and cell class	PBMC Atlas of COVID-19 Patients (Arunachalam et al.)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	993999adf346b4fd557989bc53c17eb0ccb996c9	Lung_Parenchyma-Control-Endothelial-Endothelial-Capillary-|Control / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.09)	Integration of Multiple Sampling Location of COVID-19 Patients	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	fcbb3a9c0f4c5b4c1f09db24b9f50cc1166fa43b	Fibroblasts-HLA-DRA_high_Fibroblasts|Fibroblasts / Immune cells in Rheumatoid Arthritis Joint Synovial Tissues	Rheumatoid Arthritis and Lupus Nephritis Atlas	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	STAT1,B2M
ToppCell Atlas	a8b87f4f504a3b0ad6013277f0c9f543db3ef1fb	Severe|World / Condition, Lineage, Cell class and cell subclass	Bronchoalveolar Lavage (BAL) Atlas of COVID-19 Patients (Liao et al.)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	STAT1,HLA-E
ToppCell Atlas	f6a9119ad32d9f0173c432de353b5315a7cf01ad	Non-neuronal-Postmitotic|World / Primary Cells by Cluster	Comparison of human cortex and organoids	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	523e01f6a0abd9820697572e042a381aae8932dc	Parenchyma_Control_(B.)-Endothelial-TX-Endothelial-2|Parenchyma_Control_(B.) / Sample group, Lineage and Cell type	COVID-19 Lung Atlas	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	94b2693a8378b9b2c58c6aebb2c6658d75b2e3de	Control-Lymphoid_T/NK-NK|Control / Disease group, lineage and cell class	Integration of 5 COVID-19 PBMC Datasets	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	867fd292f3879982422e840e087bfdb3b21a8715	PBMC-Control-Lymphocyte-T/NK-NK_cell-NK-|Control / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.01)	Integration of Multiple Sampling Location of COVID-19 Patients	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	b44712baede833ddbac3699162b7eeb6ede2af27	distal-Endothelial-Capillary_Intermediate_2|distal / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)	Human Lung Cell Atlas (HLCA)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	9c196c3d8260379d3c9711179e0a913ac9906438	356C-Lymphocytic-NK_cells|Lymphocytic / Donor, Lineage, Cell class and subclass (all cells)	Tissue Stability Cell Atlas - Lung Cells	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	b7463dffca8b2a7f053bfecdabcb8429989cbc0f	proximal-Hematologic-Natural_Killer|proximal / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)	Human Lung Cell Atlas (HLCA)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	4854f25ee436e1cf577744373ffd87b1221d2b88	mild_COVID-19-NK|mild_COVID-19 / disease group, cell group and cell class (v2)	PBMC Atlas of COVID-19 and Influenza Patients (Lee et al.)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	5f914962e2572b0c6372465b81b7496fa663d93c	COVID_vent-Lymphocytic-ILC-NK_cell|COVID_vent / Disease condition, Lineage, Cell class and subclass	PBMC Atlas of COVID-19 patients (Wilk et al.)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	e7fd91080fca7c31a2d48433791da3c2a4adf14d	Healthy/Control-NK|Healthy/Control / Disease group and Cell class	Influenza Atlas	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	859eab91410d1d69563588a5560c80222af2f3b9	proximal-Lymphocytic-Natural_Killer|proximal / Location, Lineage and Cell class from 10X Sequencing	Human Lung Cell Atlas (HLCA)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	db05c16d80f5a74bfa048a5c92917d312d26f769	10x_3'_v3-spleen_(10x_3'_v3)-lymphocytic-T_lymphocytic-naive_thymus-derived_CD8-positive,_alpha-beta_T_cell|spleen_(10x_3'_v3) / Per Platform+tissue_group, by lineage_subgroup, cell_group, cell_type	Immune and Hematologic Cells from 24 tissues of the Tabula Sapiens: a multiple organ single cell transcriptomic atlas of humans.	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	4e7be837fd23934a338864380fa24b00db007358	tumor_Lymph_Node_/_Brain-T/NK_cells-NK|T/NK_cells / Location, Cell class and cell subclass	Human Metastatic Lung Adenocarcinoma (Nayoung Kim et al)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	e523ae54f34612c94cf7677309c11d351747bdf4	proximal-Hematologic-Natural_Killer-3|proximal / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)	Human Lung Cell Atlas (HLCA)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	a876d53a9cc5d1584bed5ff679be8f5273daad37	MS-IIF-Lymphocyte-T/NK-CD4+_Tem|IIF / Disease, condition lineage and cell class	Integration of immune-mediated diseases (COVID-19 + Influenza + Sepsis + Multiple Sclerosis)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	0d0d5cb821db16514192ad536849a8a04e22e637	Lung_Parenchyma-Control-Endothelial-Endothelial-Endothelial-2-|Control / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.09)	Integration of Multiple Sampling Location of COVID-19 Patients	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	75ff9a5df156c6632883eab79573f1c02c985803	Brain_organoid-organoid_Kanton_Nature-Organoid-2M-Radial_glial|Organoid-2M / Sample Type, Dataset, Time_group, and Cell type.	Integration of Four Brain Organoid Datasets and One Fetal Brain Dataset	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	72c96a5954dfcfbfee8f095984ce1f5249d9a679	normal_Lung-Endothelial_cells-Tip-like_ECs|Endothelial_cells / Location, Cell class and cell subclass	Human Metastatic Lung Adenocarcinoma (Nayoung Kim et al)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	254c255292d9810fcea017526eae5ddb3a465ce3	Biopsy_Control_(H.)|World / Sample group, Lineage and Cell type	COVID-19 Lung Atlas	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	4820f5bcd7bc34c2ebf6a3422cc8eb383a3b5a4e	PBMC-Control-Lymphocyte-T/NK-NK_cell-NK|Control / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.01)	Integration of Multiple Sampling Location of COVID-19 Patients	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	bf70c8bfe932bccac5014e55f82019c5148627e7	distal-2-Endothelial-Capillary_Aerocyte|2 / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)	Human Lung Cell Atlas (HLCA)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	da7cf363712ecec4fb90e3881eb585b7eea13fe7	saliva-Severe-critical_progression_d12-22_no-steroids-Myeloid|Severe-critical_progression_d12-22_no-steroids / Compartment, severity and other cell annotations on 10x 3' data (130k)	Large Scale COVID-19 Single Cell Data (Ren et al.)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	dfd60380a29f99e187050933ee5252ec11c68a32	Lung_Parenchyma-Control-Endothelial-Endothelial-Endothelial-2|Control / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.09)	Integration of Multiple Sampling Location of COVID-19 Patients	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	e3ff7fa1b1de1aaf6b46cdf49afa95bad457728a	COVID_vent-Lymphocytic-ILC|COVID_vent / Disease condition, Lineage, Cell class and subclass	PBMC Atlas of COVID-19 patients (Wilk et al.)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	89f4db619fbed90f7fdf6ece7a671e514b5c6d76	Parenchyma_Control_(B.)-Endothelial-TX-Capillary|Parenchyma_Control_(B.) / Sample group, Lineage and Cell type	COVID-19 Lung Atlas	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	c5048b31649a0b7eddcd481b0458ed96508f5561	medial-2-Endothelial-Capillary_Aerocyte|2 / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)	Human Lung Cell Atlas (HLCA)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	7d071c88a003babf6dbdb84dde561fc03c92f375	PBMC-Mild-Lymphocyte-T/NK-NK_cell|Mild / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.09)	Integration of Multiple Sampling Location of COVID-19 Patients	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	2143b31f54a1a0ec529a91b79f2cb5bb48adabcf	distal|World / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)	Human Lung Cell Atlas (HLCA)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	f1039d1ab498fc58f0feba545df05833c235db74	medial-Endothelial-Capillary_Aerocyte-2|medial / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)	Human Lung Cell Atlas (HLCA)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	eb05ccae5187e4701bbbe6d714a6d2808fbcf306	PBMC-Control-Lymphocyte-T/NK-NK_cell|Control / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.01)	Integration of Multiple Sampling Location of COVID-19 Patients	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	ad66f963ecb6bb9ccaf31e8eba4f1e4d2da99f33	medial-Lymphocytic-Natural_Killer|Lymphocytic / Location, Lineage and Cell class from 10X Sequencing	Human Lung Cell Atlas (HLCA)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	10c8729b779073c3bf808e85958d59147f0be5c5	PBMC-Control-Lymphocyte-T/NK-NK_cell|Control / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.09)	Integration of Multiple Sampling Location of COVID-19 Patients	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	b03539908131308d7bf5036e78c4c840a6a79a17	PBMC-Mild-Lymphocyte-T/NK-NK_cell|Mild / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.01)	Integration of Multiple Sampling Location of COVID-19 Patients	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	f72db89fe7e511473fc849f8fadb8b6453ac8ae5	390C-Lymphocytic-NK_cells-NK_cell_A|390C / Donor, Lineage, Cell class and subclass (all cells)	Tissue Stability Cell Atlas - Lung Cells	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	fffd2f9042b55531dac4e5b463b5cee80402e7bb	COVID-19-kidney-Glomerular_EC|kidney / Disease (COVID-19 only), tissue and cell type	COVID-19 Autopsy Atlas (Lung, Liver, Kidney, Heart)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	87806883330ad56cf1dfd564734c0c1b64152e7c	Multiple_Sclerosis-Lymphocyte-T_NK|Multiple_Sclerosis / Disease, Lineage and Cell Type	Multiple Sclerosis	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	bbaf31cf35d1706c421bef54fe2f809fa6590a72	proximal-3-Hematologic-Natural_Killer|3 / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)	Human Lung Cell Atlas (HLCA)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	5a6d0e00bfe1351eea192b54020bedeef78854e9	background|World / Sample and Cell Type and Tumor Cluster (all cells)	Human Hepatoblastoma Atlas	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	4b22769882fdd83f9cdca59e4d39ef441e62856b	distal-1-Endothelial-Capillary|1 / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)	Human Lung Cell Atlas (HLCA)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	c3ee60602bdb166a5e67ba1c884dba88b934dfe1	356C-Lymphocytic-NK_cells-NK_cell_B|Lymphocytic / Donor, Lineage, Cell class and subclass (all cells)	Tissue Stability Cell Atlas - Lung Cells	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	d66747762011459ef1d6d311d4a579f245a23be0	390C-Lymphocytic|390C / Donor, Lineage, Cell class and subclass (all cells)	Tissue Stability Cell Atlas - Lung Cells	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	d27fbd9a651821b2859dfa80bce4e6fc6f8299fc	distal-Endothelial-Capillary-1|distal / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)	Human Lung Cell Atlas (HLCA)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	2c0e981839c256d76fa049532c8d49f31ce9bfee	MS-IIF-Lymphocyte-T/NK-gd_T|IIF / Disease, condition lineage and cell class	Integration of immune-mediated diseases (COVID-19 + Influenza + Sepsis + Multiple Sclerosis)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	bff61a784ef8bc040f5c7baabccaf7a7cddd5a31	343B-Endothelial_cells-Endothelial-E-|343B / Donor, Lineage, Cell class and subclass (all cells)	Tissue Stability Cell Atlas - Lung Cells	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	29b2242be49a9640bfbae459edbfcc9f21d1a309	Sepsis-Bac-SEP-Lymphocyte-T/NK-gd_T|Bac-SEP / Disease, condition lineage and cell class	Integration of immune-mediated diseases (COVID-19 + Influenza + Sepsis + Multiple Sclerosis)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	2623c42b3e79e401a485879b52e8bbcbc581544d	Healthy/Control|World / Disease group and Cell class	Influenza Atlas	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	687cf0fd875c4b6542d0ea88bd3863883d620dca	blood-Lymphocytic-Natural_Killer|blood / Location, Lineage and Cell class from 10X Sequencing	Human Lung Cell Atlas (HLCA)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	e5a17a9f8f3be05d6abe1116607d17633df3c7ef	severe-gd_T|severe / Cohort 1 (10x PBMC) with disease condition, cell group and cell class	PBMC Atlas of COVID-19 Patients (Schulte-Schrepping et al.)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	e4d8bf016fd95a440e30014a75587e097e90cfad	COVID-19_Severe-Neu_1|World / 5 Neutrophil clusters in COVID-19 patients	COVID-19 PBMC Neutrophil Atlas	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	a5c2c676fc0dd4f0422fbcae34ad6d734edd5349	distal-Endothelial-Capillary_Intermediate_2-2|distal / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)	Human Lung Cell Atlas (HLCA)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	91d229f3515d49639bcb5505e6aec4a9abade81c	background-Kupffer_cells|World / Sample and Cell Type and Tumor Cluster (all cells)	Human Hepatoblastoma Atlas	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	9021f4be004efd51bb3658e5bbff53589356b3df	distal-Endothelial-Capillary_Aerocyte-2|distal / Location, Lineage, Cell class (ontology) and Donor from 10X sequencing (macrophage renamed)	Human Lung Cell Atlas (HLCA)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	ff7b8d94540be4f77f8366d655e3c5ce5a512416	distal-Endothelial-Capillary_Intermediate_2|distal / Location, Lineage and Cell class from 10X Sequencing	Human Lung Cell Atlas (HLCA)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	3cb1d9d9de64ed0a56c4f8d5e2fa02a13a73d8ac	343B-Endothelial_cells-Endothelial-E|343B / Donor, Lineage, Cell class and subclass (all cells)	Tissue Stability Cell Atlas - Lung Cells	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	cf29f5c834f68d33fd43b6bd8524785c3c11c700	distal-Lymphocytic-Natural_Killer|Lymphocytic / Location, Lineage and Cell class from 10X Sequencing	Human Lung Cell Atlas (HLCA)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	9ae4d3e93b6e0861258e567c901ec34f04ded547	VE-CD8|VE / Condition, Cell_class and T cell subcluster	COVID-19 Cerebrospinal Fluid-derived (CSF) Leukecytes	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	86e9582126ab6e219015a685c42f946ee163db15	metastatic_Lymph_Node-B_lymphocytes-Follicular_B_cells|B_lymphocytes / Location, Cell class and cell subclass	Human Metastatic Lung Adenocarcinoma (Nayoung Kim et al)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	4892d85f7c8c00e5afdcea2cd7bae0074322fa52	Healthy_donor-NK|Healthy_donor / disease group, cell group and cell class (v2)	PBMC Atlas of COVID-19 and Influenza Patients (Lee et al.)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	407ae8575bb4dec7fe10d48ceb8f32a03f5ac1bb	normal_Lung-T/NK_cells-NK|T/NK_cells / Location, Cell class and cell subclass	Human Metastatic Lung Adenocarcinoma (Nayoung Kim et al)	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	6fd9774f18da3e6f114427f55a8879ac90c41350	Brain_organoid-organoid_Paulsen_bioRxiv-3.5_mon-Radial_glial|3.5_mon / Sample Type, Dataset, Time_group, and Cell type.	Integration of Four Brain Organoid Datasets and One Fetal Brain Dataset	1.928E-4	5.002E-1	7.530E-4	6.354E-3	2	199	B2M,HLA-E
ToppCell Atlas	d7a611d88107d84b5995b353e8cf95c6a7eb79de	MS-Multiple_Sclerosis-Lymphocyte-T/NK-NK|Multiple_Sclerosis / Disease, condition lineage and cell class	Integration of immune-mediated diseases (COVID-19 + Influenza + Sepsis + Multiple Sclerosis)	1.948E-4	5.052E-1	7.530E-4	6.354E-3	2	200	B2M,HLA-E
ToppCell Atlas	85ff6047613068730b935850b7f6e1e2eedf9c69	Sepsis-ICU-SEP-Lymphocyte-T/NK-CD8+_Tem|ICU-SEP / Disease, condition lineage and cell class	Integration of immune-mediated diseases (COVID-19 + Influenza + Sepsis + Multiple Sclerosis)	1.948E-4	5.052E-1	7.530E-4	6.354E-3	2	200	B2M,HLA-E
ToppCell Atlas	58ff8db0ecf71daa86f9a38208e0d9b712cac0b5	tumor_Lung-Myeloid_cells-mo-Mac|Myeloid_cells / Location, Cell class and cell subclass	Human Metastatic Lung Adenocarcinoma (Nayoung Kim et al)	1.948E-4	5.052E-1	7.530E-4	6.354E-3	2	200	STAT1,B2M
ToppCell Atlas	deeed668b129e66156b5f6abe1a07a9bf842a14d	COVID-19-COVID-19_Severe-Lymphocyte-T/NK-CD4+_T_activated|COVID-19_Severe / Disease, condition lineage and cell class	Integration of immune-mediated diseases (COVID-19 + Influenza + Sepsis + Multiple Sclerosis)	1.948E-4	5.052E-1	7.530E-4	6.354E-3	2	200	STAT1,HLA-E
ToppCell Atlas	c64c27dbf4df42ca2ad2bd94b50fab87b4050ef3	Control-Control-Lymphocyte-T/NK-NK|Control / Disease, condition lineage and cell class	Integration of immune-mediated diseases (COVID-19 + Influenza + Sepsis + Multiple Sclerosis)	1.948E-4	5.052E-1	7.530E-4	6.354E-3	2	200	B2M,HLA-E
