Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
Interaction	int:ZNF688	ZNF688 interactions	 	2.562E-3	1.000E0	1.409E-2	1.153E-1	3	115	KRT13,KRT15,KRT31
Interaction	int:PECAM1	PECAM1 interactions	 	2.609E-3	1.000E0	1.423E-2	1.165E-1	2	32	JUP,DSP
Interaction	int:RIBC2	RIBC2 interactions	 	2.609E-3	1.000E0	1.423E-2	1.165E-1	2	32	JUP,KRT15
Interaction	int:DSG3	DSG3 interactions	 	2.609E-3	1.000E0	1.423E-2	1.165E-1	2	32	KRT6A,JUP
Interaction	int:LENG1	LENG1 interactions	 	2.626E-3	1.000E0	1.424E-2	1.166E-1	3	116	KRT19,KRT31,KRT35
Interaction	int:ZIC1	ZIC1 interactions	 	2.626E-3	1.000E0	1.424E-2	1.166E-1	3	116	KPRP,JUP,KRT31
Interaction	int:NEK2	NEK2 interactions	 	2.756E-3	1.000E0	1.487E-2	1.217E-1	3	118	JUP,FLG2,DSG1
Interaction	int:NFKBID	NFKBID interactions	 	2.756E-3	1.000E0	1.487E-2	1.217E-1	3	118	KRT76,KRT75,KRT19
Interaction	int:TEX28	TEX28 interactions	 	2.773E-3	1.000E0	1.488E-2	1.218E-1	2	33	KRT31,KRT27
Interaction	int:MORN4	MORN4 interactions	 	2.773E-3	1.000E0	1.488E-2	1.218E-1	2	33	KRT27,KRT25
Interaction	int:RUNX1T1	RUNX1T1 interactions	 	2.822E-3	1.000E0	1.511E-2	1.237E-1	3	119	KRT27,KRT33B,KRT35
Interaction	int:RNF123	RNF123 interactions	 	2.840E-3	1.000E0	1.516E-2	1.242E-1	7	812	KRT20,KRT26,JUP,HRNR,KRT19,DSP,KRT28
Interaction	int:PKP3	PKP3 interactions	 	2.890E-3	1.000E0	1.539E-2	1.260E-1	3	120	JUP,DSG1,DSP
Interaction	int:GDF5	GDF5 interactions	 	2.942E-3	1.000E0	1.562E-2	1.279E-1	2	34	KPRP,LGALS7B
Interaction	int:PAGE4	PAGE4 interactions	 	3.006E-3	1.000E0	1.592E-2	1.304E-1	4	253	KRT1,KRT9,KRT14,HRNR
Interaction	int:NAV1	NAV1 interactions	 	3.099E-3	1.000E0	1.637E-2	1.340E-1	3	123	KRT31,KRT27,KRT38
Interaction	int:LOC102724594	LOC102724594 interactions	 	3.115E-3	1.000E0	1.637E-2	1.340E-1	2	35	KRT1,KRT75
Interaction	int:VPS9D1	VPS9D1 interactions	 	3.115E-3	1.000E0	1.637E-2	1.340E-1	2	35	KRT31,KRT35
Interaction	int:CUL7	CUL7 interactions	 	3.274E-3	1.000E0	1.716E-2	1.405E-1	7	833	KRT5,JUP,KRT9,KRT14,KRT17,KRT6C,DSP
Interaction	int:RBM24	RBM24 interactions	 	3.293E-3	1.000E0	1.717E-2	1.406E-1	2	36	JUP,LGALS7B
Interaction	int:GOLGA6L2	GOLGA6L2 interactions	 	3.293E-3	1.000E0	1.717E-2	1.406E-1	2	36	KRT31,KRT33B
Interaction	int:MID2	MID2 interactions	 	3.407E-3	1.000E0	1.772E-2	1.451E-1	4	262	KRT76,KRT75,KRT31,KRT27
Interaction	int:ODF2L	ODF2L interactions	 	3.476E-3	1.000E0	1.803E-2	1.477E-1	2	37	KRT19,KRT38
Interaction	int:IVL	IVL interactions	 	3.544E-3	1.000E0	1.834E-2	1.501E-1	3	129	KRT1,DSP,LGALS7
Interaction	int:ODAD3	ODAD3 interactions	 	3.664E-3	1.000E0	1.891E-2	1.548E-1	2	38	KRT24,KRT27
Interaction	int:ATG5	ATG5 interactions	 	3.780E-3	1.000E0	1.941E-2	1.589E-1	3	132	KRT27,KRT38,KRT37
Interaction	int:ZNF587	ZNF587 interactions	 	3.780E-3	1.000E0	1.941E-2	1.589E-1	3	132	KPRP,KRT31,KRT38
Interaction	int:CDK1	CDK1 interactions	 	3.791E-3	1.000E0	1.942E-2	1.590E-1	5	441	KPRP,JUP,HRNR,FLG2,DSP
Interaction	int:CCDC22	CCDC22 interactions	 	3.943E-3	1.000E0	2.014E-2	1.649E-1	3	134	KRT19,KRT27,KRT38
Interaction	int:GUCY1A1	GUCY1A1 interactions	 	4.053E-3	1.000E0	2.065E-2	1.691E-1	2	40	LGALS7B,SBSN
Interaction	int:AQP1	AQP1 interactions	 	4.195E-3	1.000E0	2.132E-2	1.746E-1	3	137	KRT31,KRT33B,KRT37
Interaction	int:USP53	USP53 interactions	 	4.255E-3	1.000E0	2.152E-2	1.762E-1	2	41	DSG1,KRT77
Interaction	int:IFNA4	IFNA4 interactions	 	4.255E-3	1.000E0	2.152E-2	1.762E-1	2	41	KPRP,LGALS7B
Interaction	int:ERC1	ERC1 interactions	 	4.281E-3	1.000E0	2.154E-2	1.764E-1	3	138	KRT19,KRT38,KRT37
Interaction	int:ERCC3	ERCC3 interactions	 	4.281E-3	1.000E0	2.154E-2	1.764E-1	3	138	KPRP,JUP,LGALS7B
Interaction	int:DCD	DCD interactions	 	4.368E-3	1.000E0	2.193E-2	1.795E-1	3	139	KPRP,KRT17,DSG1
Interaction	int:BRME1	BRME1 interactions	 	4.461E-3	1.000E0	2.228E-2	1.824E-1	2	42	KRT31,KRT38
Interaction	int:CYTH4	CYTH4 interactions	 	4.461E-3	1.000E0	2.228E-2	1.824E-1	2	42	KRT15,KRT16
Interaction	int:KIF7	KIF7 interactions	 	4.546E-3	1.000E0	2.265E-2	1.854E-1	3	141	KRT16,KRT19,KRT38
Interaction	int:STK16	STK16 interactions	 	4.636E-3	1.000E0	2.304E-2	1.887E-1	3	142	KPRP,KRT31,SBSN
Interaction	int:ZNF20	ZNF20 interactions	 	4.671E-3	1.000E0	2.310E-2	1.892E-1	2	43	KRT31,KRT38
Interaction	int:EXPH5	EXPH5 interactions	 	4.671E-3	1.000E0	2.310E-2	1.892E-1	2	43	KRT2,KRT38
Interaction	int:RHPN1-AS1	RHPN1-AS1 interactions	 	4.737E-3	1.000E0	2.326E-2	1.904E-1	1	2	KRT38
Interaction	int:LKAAEAR1	LKAAEAR1 interactions	 	4.737E-3	1.000E0	2.326E-2	1.904E-1	1	2	KRT27
Interaction	int:TNFAIP8L2-SCNM1	TNFAIP8L2-SCNM1 interactions	 	4.737E-3	1.000E0	2.326E-2	1.904E-1	1	2	KRT38
Interaction	int:CNNM3	CNNM3 interactions	 	4.820E-3	1.000E0	2.361E-2	1.933E-1	3	144	KPRP,KRT31,KRT33B
Interaction	int:AGXT	AGXT interactions	 	4.886E-3	1.000E0	2.382E-2	1.950E-1	2	44	KRT31,KRT37
Interaction	int:APIP	APIP interactions	 	4.886E-3	1.000E0	2.382E-2	1.950E-1	2	44	KPRP,SBSN
Interaction	int:VCAM1	VCAM1 interactions	 	5.005E-3	1.000E0	2.434E-2	1.993E-1	5	471	KRT1,KRT2,KRT9,KRT10,KRT19
Interaction	int:EGFR	EGFR interactions	 	5.079E-3	1.000E0	2.453E-2	2.009E-1	10	1671	KRT1,KRT2,KRT3,KRT5,JUP,KRT9,KRT10,KRT16,HRNR,KRT17
Interaction	int:ANKS1A	ANKS1A interactions	 	5.105E-3	1.000E0	2.453E-2	2.009E-1	3	147	KPRP,KRT75,KRT31
Interaction	int:TRIM42	TRIM42 interactions	 	5.105E-3	1.000E0	2.453E-2	2.009E-1	3	147	KPRP,KRT13,KRT15
Interaction	int:ZWINT	ZWINT interactions	 	5.105E-3	1.000E0	2.453E-2	2.009E-1	3	147	KRT75,KRT38,KRT37
Interaction	int:GALNT9	GALNT9 interactions	 	5.106E-3	1.000E0	2.453E-2	2.009E-1	2	45	KPRP,SBSN
Interaction	int:C18orf21	C18orf21 interactions	 	5.300E-3	1.000E0	2.540E-2	2.080E-1	3	149	DSP,LGALS7B,SBSN
Interaction	int:NANOG	NANOG interactions	 	5.371E-3	1.000E0	2.568E-2	2.103E-1	5	479	KRT1,KRT5,KRT6B,KRT9,KRT16
Interaction	int:UPK1A	UPK1A interactions	 	5.399E-3	1.000E0	2.576E-2	2.109E-1	3	150	JUP,LGALS7B,SBSN
Interaction	int:PKD1	PKD1 interactions	 	5.558E-3	1.000E0	2.645E-2	2.166E-1	2	47	JUP,LGALS7
Interaction	int:SEMA4C	SEMA4C interactions	 	5.601E-3	1.000E0	2.653E-2	2.172E-1	3	152	KRT16,KRT31,KRT27
Interaction	int:NME1	NME1 interactions	 	5.601E-3	1.000E0	2.653E-2	2.172E-1	3	152	JUP,DSG1,DSP
Interaction	int:ZFYVE26	ZFYVE26 interactions	 	5.791E-3	1.000E0	2.737E-2	2.241E-1	2	48	KRT15,KRT27
Interaction	int:AGR2	AGR2 interactions	 	5.832E-3	1.000E0	2.750E-2	2.251E-1	7	926	KRT9,KRT10,KRT79,DSP,KRT31,KRT32,KRT77
Interaction	int:LGALS14	LGALS14 interactions	 	6.029E-3	1.000E0	2.829E-2	2.316E-1	2	49	KRT19,KRT35
Interaction	int:DPYSL5	DPYSL5 interactions	 	6.029E-3	1.000E0	2.829E-2	2.316E-1	2	49	LGALS7B,LGALS7
Interaction	int:PTEN	PTEN interactions	 	6.110E-3	1.000E0	2.855E-2	2.337E-1	6	704	KRT3,JUP,KRT14,DSG1,DSP,SBSN
Interaction	int:APOA1	APOA1 interactions	 	6.125E-3	1.000E0	2.855E-2	2.337E-1	3	157	KRT1,KRT9,KRT16
Interaction	int:CREB5	CREB5 interactions	 	6.125E-3	1.000E0	2.855E-2	2.337E-1	3	157	KPRP,KRT15,KRT31
Interaction	int:MYO5C	MYO5C interactions	 	6.234E-3	1.000E0	2.899E-2	2.373E-1	3	158	KRT2,KRT19,KRT38
Interaction	int:AEBP2	AEBP2 interactions	 	6.270E-3	1.000E0	2.902E-2	2.376E-1	2	50	LGALS7B,LGALS7
Interaction	int:DPPA3	DPPA3 interactions	 	6.270E-3	1.000E0	2.902E-2	2.376E-1	2	50	KRT76,KRT27
Interaction	int:CEP290	CEP290 interactions	 	6.343E-3	1.000E0	2.929E-2	2.398E-1	3	159	KRT5,JUP,KRT19
Interaction	int:DPYSL4	DPYSL4 interactions	 	6.517E-3	1.000E0	2.996E-2	2.453E-1	2	51	LGALS7B,LGALS7
Interaction	int:ARHGEF40	ARHGEF40 interactions	 	6.517E-3	1.000E0	2.996E-2	2.453E-1	2	51	KPRP,DSG1
Interaction	int:CYSRT1	CYSRT1 interactions	 	6.636E-3	1.000E0	3.044E-2	2.492E-1	5	504	KPRP,KRT20,KRT15,KRT31,KRT33B
Interaction	int:LSM2	LSM2 interactions	 	6.678E-3	1.000E0	3.056E-2	2.502E-1	3	162	KRT13,LGALS7B,LGALS7
Interaction	int:RHPN1	RHPN1 interactions	 	6.767E-3	1.000E0	3.083E-2	2.524E-1	2	52	KRT15,KRT31
Interaction	int:LCE3E	LCE3E interactions	 	6.767E-3	1.000E0	3.083E-2	2.524E-1	2	52	KPRP,KRT31
Interaction	int:JOSD1	JOSD1 interactions	 	7.022E-3	1.000E0	3.191E-2	2.613E-1	2	53	KRT31,KRT27
Interaction	int:FAM72B	FAM72B interactions	 	7.097E-3	1.000E0	3.211E-2	2.629E-1	1	3	KPRP
Interaction	int:OPN5	OPN5 interactions	 	7.097E-3	1.000E0	3.211E-2	2.629E-1	1	3	LGALS7B
Interaction	int:CALML5	CALML5 interactions	 	7.141E-3	1.000E0	3.224E-2	2.640E-1	3	166	JUP,DSP,LGALS7
Interaction	int:TBC1D7	TBC1D7 interactions	 	7.281E-3	1.000E0	3.280E-2	2.685E-1	2	54	KRT19,KRT35
Interaction	int:KXD1	KXD1 interactions	 	7.380E-3	1.000E0	3.317E-2	2.716E-1	3	168	KRT27,KRT38,KRT37
Interaction	int:PI4KA	PI4KA interactions	 	7.501E-3	1.000E0	3.364E-2	2.754E-1	3	169	JUP,DSG1,SBSN
Interaction	int:NCALD	NCALD interactions	 	7.544E-3	1.000E0	3.376E-2	2.764E-1	2	55	KRT6A,SBSN
Interaction	int:CRACR2A	CRACR2A interactions	 	7.812E-3	1.000E0	3.465E-2	2.837E-1	2	56	KRT75,KRT31
Interaction	int:LCE3C	LCE3C interactions	 	7.812E-3	1.000E0	3.465E-2	2.837E-1	2	56	KPRP,KRT31
Interaction	int:TROAP	TROAP interactions	 	7.812E-3	1.000E0	3.465E-2	2.837E-1	2	56	KRT31,KRT38
Interaction	int:ZNF195	ZNF195 interactions	 	7.812E-3	1.000E0	3.465E-2	2.837E-1	2	56	KRT2,KRT38
Interaction	int:DST	DST interactions	 	7.997E-3	1.000E0	3.539E-2	2.897E-1	3	173	KRT5,KRT14,KRT17
Interaction	int:FBXO17	FBXO17 interactions	 	8.084E-3	1.000E0	3.570E-2	2.923E-1	2	57	KPRP,KRT75
Interaction	int:PDE4DIP	PDE4DIP interactions	 	8.124E-3	1.000E0	3.579E-2	2.931E-1	3	174	JUP,KRT31,LGALS7B
Interaction	int:CDC73	CDC73 interactions	 	8.239E-3	1.000E0	3.622E-2	2.966E-1	4	337	JUP,FLG2,DSG1,DSP
Interaction	int:INPP5K	INPP5K interactions	 	8.360E-3	1.000E0	3.668E-2	3.003E-1	2	58	KRT31,KRT33B
Interaction	int:CDK5RAP2	CDK5RAP2 interactions	 	8.511E-3	1.000E0	3.718E-2	3.044E-1	3	177	KRT19,KRT38,KRT37
Interaction	int:HCK	HCK interactions	 	8.511E-3	1.000E0	3.718E-2	3.044E-1	3	177	KPRP,KRT31,KRT35
Interaction	int:UFL1	UFL1 interactions	 	8.631E-3	1.000E0	3.743E-2	3.064E-1	7	997	KRT1,KRT2,KRT6B,KRT9,KRT10,KRT14,FLG2
Interaction	int:LCE3D	LCE3D interactions	 	8.640E-3	1.000E0	3.743E-2	3.064E-1	2	59	KPRP,KRT31
Interaction	int:NKX2-1	NKX2-1 interactions	 	8.643E-3	1.000E0	3.743E-2	3.064E-1	3	178	KRT1,KRT9,KRT14
Interaction	int:INSR	INSR interactions	 	8.643E-3	1.000E0	3.743E-2	3.064E-1	3	178	JUP,KRT31,KRT27
Interaction	int:TUBG1	TUBG1 interactions	 	8.842E-3	1.000E0	3.821E-2	3.128E-1	4	344	DSG1,KRT19,DSP,LGALS7
Interaction	int:WAC	WAC interactions	 	8.925E-3	1.000E0	3.840E-2	3.144E-1	2	60	KRT15,KRT38
Interaction	int:STK38L	STK38L interactions	 	8.925E-3	1.000E0	3.840E-2	3.144E-1	2	60	DSG1,KRT31
Interaction	int:SFN	SFN interactions	 	9.199E-3	1.000E0	3.939E-2	3.225E-1	4	348	KRT1,KRT2,KRT10,LGALS7
Interaction	int:MTMR9	MTMR9 interactions	 	9.214E-3	1.000E0	3.939E-2	3.225E-1	2	61	DSP,KRT27
Interaction	int:LAMA1	LAMA1 interactions	 	9.214E-3	1.000E0	3.939E-2	3.225E-1	2	61	KRT35,LGALS7
Interaction	int:C19orf73	C19orf73 interactions	 	9.452E-3	1.000E0	4.002E-2	3.276E-1	1	4	KRT31
Interaction	int:DGKB	DGKB interactions	 	9.452E-3	1.000E0	4.002E-2	3.276E-1	1	4	KRT31
Interaction	int:OVCA2	OVCA2 interactions	 	9.452E-3	1.000E0	4.002E-2	3.276E-1	1	4	DSP
Interaction	int:FREM3	FREM3 interactions	 	9.452E-3	1.000E0	4.002E-2	3.276E-1	1	4	KRT17
Interaction	int:RALBP1	RALBP1 interactions	 	9.459E-3	1.000E0	4.002E-2	3.276E-1	3	184	JUP,DSG1,DSP
Interaction	int:RIBC1	RIBC1 interactions	 	9.507E-3	1.000E0	4.013E-2	3.286E-1	2	62	KRT15,KRT31
Interaction	int:PIGT	PIGT interactions	 	9.599E-3	1.000E0	4.044E-2	3.311E-1	3	185	JUP,LGALS7B,SBSN
Interaction	int:POLE2	POLE2 interactions	 	9.804E-3	1.000E0	4.104E-2	3.360E-1	2	63	LGALS7B,LGALS7
Interaction	int:PHLDA1	PHLDA1 interactions	 	9.804E-3	1.000E0	4.104E-2	3.360E-1	2	63	KPRP,KRT31
Interaction	int:ZSCAN20	ZSCAN20 interactions	 	9.804E-3	1.000E0	4.104E-2	3.360E-1	2	63	LGALS7B,SBSN
Interaction	int:CCR1	CCR1 interactions	 	1.033E-2	1.000E0	4.314E-2	3.532E-1	4	360	KPRP,JUP,LGALS7B,SBSN
Interaction	int:EPM2AIP1	EPM2AIP1 interactions	 	1.041E-2	1.000E0	4.314E-2	3.532E-1	2	65	KRT16,KRT75
Interaction	int:ZNF550	ZNF550 interactions	 	1.041E-2	1.000E0	4.314E-2	3.532E-1	2	65	KPRP,SBSN
Interaction	int:DPYSL3	DPYSL3 interactions	 	1.041E-2	1.000E0	4.314E-2	3.532E-1	2	65	JUP,KRT17
Interaction	int:VPS13B	VPS13B interactions	 	1.041E-2	1.000E0	4.314E-2	3.532E-1	2	65	LGALS7B,LGALS7
Interaction	int:YAF2	YAF2 interactions	 	1.046E-2	1.000E0	4.328E-2	3.543E-1	3	191	LGALS7B,SBSN,LGALS7
Interaction	int:PIBF1	PIBF1 interactions	 	1.061E-2	1.000E0	4.380E-2	3.586E-1	3	192	KRT19,KRT38,KRT37
Interaction	int:GPATCH2L	GPATCH2L interactions	 	1.072E-2	1.000E0	4.414E-2	3.614E-1	2	66	JUP,DSP
Interaction	int:DPYSL2	DPYSL2 interactions	 	1.138E-2	1.000E0	4.675E-2	3.828E-1	3	197	KRT17,LGALS7B,LGALS7
Interaction	int:MTM1	MTM1 interactions	 	1.167E-2	1.000E0	4.785E-2	3.917E-1	2	69	KRT2,KRT5
Interaction	int:SSUH2	SSUH2 interactions	 	1.169E-2	1.000E0	4.785E-2	3.917E-1	3	199	JUP,LGALS7B,SBSN
Interaction	int:C5orf49	C5orf49 interactions	 	1.180E-2	1.000E0	4.821E-2	3.947E-1	1	5	KRT31
Interaction	int:BLOC1S2	BLOC1S2 interactions	 	1.200E-2	1.000E0	4.891E-2	4.004E-1	2	70	KRT26,KRT27
Interaction	int:NCK1	NCK1 interactions	 	1.217E-2	1.000E0	4.951E-2	4.053E-1	3	202	JUP,DSG1,DSP
Interaction	int:FBXO32	FBXO32 interactions	 	1.229E-2	1.000E0	4.990E-2	4.085E-1	4	379	KRT1,JUP,KRT14,DSP
Interaction	int:ALDH3A1	ALDH3A1 interactions	 	1.233E-2	1.000E0	4.994E-2	4.089E-1	2	71	KPRP,SBSN
Cytoband	12q13.13	12q13.13	 	1.506E-27	2.109E-26	2.076E-26	6.752E-26	14	67	KRT72,KRT1,KRT2,KRT3,KRT5,KRT6A,KRT6B,KRT78,KRT76,KRT6C,KRT71,KRT79,KRT74,KRT77
Cytoband	17q21.2	17q21.2	 	2.966E-27	4.153E-26	2.076E-26	6.752E-26	14	70	KRT20,KRT26,KRT24,KRT15,KRT16,KRT17,KRT19,KRT32,KRT27,KRT33B,KRT25,KRT35,KRT28,KRT222
Cytoband	17q12-q21	17q12-q21	 	1.255E-7	1.757E-6	5.857E-7	1.904E-6	4	32	KRT14,KRT31,KRT38,KRT37
Cytoband	1q21.3	1q21.3	 	6.264E-4	8.770E-3	2.192E-3	7.129E-3	3	117	KPRP,HRNR,FLG2
Cytoband	17q21.1-q21.2	17q21.1-q21.2	 	2.843E-3	3.980E-2	6.634E-3	2.157E-2	1	2	KRT9
Cytoband	17q12-q21.2	17q12-q21.2	 	2.843E-3	3.980E-2	6.634E-3	2.157E-2	1	2	KRT13
Cytoband	17q21	17q21	 	3.660E-3	5.124E-2	7.321E-3	2.380E-2	2	63	JUP,KRT10
Cytoband	6p24	6p24	 	5.678E-3	7.950E-2	9.937E-3	3.231E-2	1	4	DSP
Cytoband	19q13.13	19q13.13	 	2.113E-2	2.958E-1	3.203E-2	1.041E-1	1	15	SBSN
Cytoband	19q13.2	19q13.2	 	2.288E-2	3.203E-1	3.203E-2	1.041E-1	2	164	LGALS7B,LGALS7
Cytoband	18q12.1	18q12.1	 	3.635E-2	5.089E-1	4.626E-2	1.504E-1	1	26	DSG1
Transcription Factor Binding Site	TGANTCA_V$AP1_C	TGANTCA_V$AP1_C	TFBS	5.176E-5	1.175E-2	1.175E-2	7.055E-2	7	918	KRT13,KRT14,KRT15,KRT16,KRT17,KRT19,LGALS7
Gene Family	608	Keratins, type I	genenames.org	9.046E-52	7.237E-51	7.237E-51	1.967E-50	21	28	KRT20,KRT26,KRT9,KRT10,KRT12,KRT13,KRT14,KRT24,KRT15,KRT16,KRT17,KRT19,KRT31,KRT32,KRT27,KRT33B,KRT25,KRT35,KRT38,KRT28,KRT37
Gene Family	609	Keratins, type II	genenames.org	1.389E-39	1.111E-38	5.556E-39	1.510E-38	17	27	KRT72,KRT1,KRT2,KRT3,KRT5,KRT6A,KRT6B,KRT78,KRT76,KRT75,KRT6C,KRT71,KRT79,KRT74,KRT77,KRT222,KRT73
Gene Family	1350	EF-hand domain containing|S100 fused type protein family	genenames.org	1.261E-4	1.009E-3	3.364E-4	9.143E-4	2	7	HRNR,FLG2
Gene Family	629	Galectins	genenames.org	6.228E-4	4.982E-3	1.246E-3	3.385E-3	2	15	LGALS7B,LGALS7
Gene Family	1188	Desmosomal cadherins	genenames.org	1.729E-2	1.383E-1	2.632E-2	7.153E-2	1	7	DSG1
Gene Family	939	Plakins	genenames.org	1.974E-2	1.579E-1	2.632E-2	7.153E-2	1	8	DSP
Coexpression	M650	Genes that have high expression in mammary tumors of squamous epithelium histology.	MSigDB C2: CGP Curated Gene Sets (v7.5.1)	6.685E-29	1.350E-25	1.350E-25	1.105E-24	19	169	KRT72,KRT1,KRT5,KRT6A,KRT6B,KRT10,KRT14,KRT15,KRT16,HRNR,KRT75,KRT17,KRT71,KRT79,KRT31,KRT27,KRT33B,KRT25,KRT35
Coexpression	M10702	Genes down-regulated in metastases from malignant melanoma compared to the primary tumors.	MSigDB C2: CGP Curated Gene Sets (v7.5.1)	2.236E-18	4.515E-15	2.257E-15	1.848E-14	15	258	KRT1,KRT5,KRT6A,KRT6B,JUP,KRT10,KRT14,KRT15,KRT16,KRT17,DSG1,KRT19,DSP,KRT31,LGALS7
Coexpression	19605494-TableS1	Mouse Skin_Driskell09_1322genes	GeneSigDB	3.560E-16	7.188E-13	2.396E-13	1.962E-12	19	786	KRT1,KRT5,KRT6A,KRT26,KRT10,KRT14,KRT15,KRT17,KRT71,KRT79,DSP,KRT27,KRT25,KRT35,KRT28,KRT77,SBSN,KRT73,LGALS7
Coexpression	M14455	Genes with hypermethylated DNA in all four esophageal squamous cell carcinoma (ESCC) lines analyzed.	MSigDB C2: CGP Curated Gene Sets (v7.5.1)	5.810E-13	1.173E-9	2.933E-10	2.401E-9	9	102	KRT1,KRT2,KRT13,KRT31,KRT32,KRT33B,KRT35,KRT38,KRT37
Coexpression	15280706-Table2	Human Mouth_Whipple04_50genes	GeneSigDB	9.591E-13	1.937E-9	3.873E-10	3.171E-9	7	37	KRT6A,KRT6B,KRT13,KRT14,KRT16,KRT17,KRT6C
Coexpression	M19218	Genes down-regulated in HET1A cells (esophagus epithelium) engineered to stably express CDX2 [GeneID=1045].	MSigDB C2: CGP Curated Gene Sets (v7.5.1)	1.648E-12	3.327E-9	5.545E-10	4.540E-9	5	8	KRT1,KRT9,KRT14,KRT15,KRT19
Coexpression	15374954-Table2	Human Breast_Orsetti04_32genes	GeneSigDB	5.345E-12	1.079E-8	1.542E-9	1.262E-8	6	23	KRT20,JUP,KRT13,KRT14,KRT15,KRT19
Coexpression	M3434	Genes within amplicon 17q11-q21 identified in a copy number alterations study of 191 breast tumor samples.	MSigDB C2: CGP Curated Gene Sets (v7.5.1)	6.152E-12	1.242E-8	1.553E-9	1.271E-8	9	132	KRT20,KRT26,KRT10,KRT12,KRT24,KRT27,KRT25,KRT28,KRT222
Coexpression	19192944-TableS4	Human Ovarian_Crijns09_2394Genes_17PathwayPredictor	GeneSigDB	9.299E-12	1.877E-8	2.086E-9	1.708E-8	20	1584	KRT1,KRT2,KRT3,KRT6A,KRT9,KRT10,KRT12,KRT13,KRT14,KRT15,KRT16,KRT17,KRT71,DSG1,KRT19,KRT31,KRT32,KRT33B,KRT35,KRT77
Coexpression	M18750	Genes from chromosomal copy number gains in a panel of 51 primary colon carcinoma samples.	MSigDB C2: CGP Curated Gene Sets (v7.5.1)	1.399E-11	2.825E-8	2.825E-9	2.313E-8	8	92	KRT13,KRT15,KRT31,KRT32,KRT33B,KRT35,KRT38,KRT37
Coexpression	19584277-Table2	Human Breast_Marella09_30genes	GeneSigDB	1.979E-11	3.996E-8	3.531E-9	2.891E-8	6	28	KRT13,KRT14,KRT15,KRT16,KRT17,KRT19
Coexpression	20421987-TableS5	Human Lung_Hou10_75genes	GeneSigDB	2.099E-11	4.237E-8	3.531E-9	2.891E-8	7	56	KRT6A,KRT6B,JUP,KRT13,KRT14,KRT15,KRT16
Coexpression	M13308	Genes up-regulated in primary keratinocytes at 1 h after UVB irradiation.	MSigDB C2: CGP Curated Gene Sets (v7.5.1)	8.743E-11	1.765E-7	1.358E-8	1.112E-7	5	15	KRT1,KRT10,KRT13,KRT14,DSG1
Coexpression	M8673	Genes down-regulated in mice with skin specific knockout of TP53 [GeneID=7157].	MSigDB C2: CGP Curated Gene Sets (v7.5.1)	1.636E-10	3.303E-7	2.359E-8	1.932E-7	13	603	KRT72,KRT12,KRT75,KRT17,KRT71,KRT79,KRT31,KRT32,KRT27,KRT33B,KRT25,KRT35,LGALS7
Coexpression	M10480	Integrin, VEGF, Wnt and TGFbeta signaling pathway genes down-regulated in PC-3 cells (prostate cancer) after knockdown of PDEF [GeneID=25803] by RNAi.	MSigDB C2: CGP Curated Gene Sets (v7.5.1)	1.980E-10	3.997E-7	2.665E-8	2.182E-7	6	40	KRT3,KRT6A,KRT6B,KRT75,KRT6C,KRT19
Coexpression	20713713-TableS1a	Human Breast_Taube10_160genes_EMTsignature_down	GeneSigDB	3.940E-10	7.955E-7	4.972E-8	4.071E-7	8	139	KRT5,KRT6B,JUP,KRT14,KRT15,KRT16,KRT17,LGALS7
Coexpression	M17175	Genes down-regulated in primary keratinocytes at 24 h after UVB irradiation.	MSigDB C2: CGP Curated Gene Sets (v7.5.1)	4.479E-10	9.044E-7	5.320E-8	4.356E-7	5	20	KRT1,KRT10,KRT14,DSG1,DSP
Coexpression	20220088-SuppTable1	Human Immune_Allen10_2900genes	GeneSigDB	7.842E-10	1.583E-6	8.797E-8	7.202E-7	19	1798	KRT1,KRT2,KRT5,KRT6A,KRT6B,JUP,KRT9,KRT10,KRT13,KRT78,KRT14,KRT15,KRT16,FLG2,DSG1,KRT31,LGALS7B,KRT77,SBSN
Coexpression	M3854	Genes down-regulated in mice with skin specific double knockout of both RB1 and TP53 [GeneID=5925;7157] by Cre-lox.	MSigDB C2: CGP Curated Gene Sets (v7.5.1)	2.135E-9	4.310E-6	2.269E-7	1.858E-6	12	599	KRT72,KRT75,KRT17,KRT71,KRT79,KRT31,KRT32,KRT27,KRT33B,KRT25,KRT35,LGALS7
Coexpression	M4306	Genes down-regulated in HMLE cells (immortalized nontransformed mammary epithelium) after E-cadhedrin (CDH1) [GeneID=999] knockdown by RNAi.	MSigDB C2: CGP Curated Gene Sets (v7.5.1)	2.318E-9	4.680E-6	2.340E-7	1.916E-6	11	472	KRT5,KRT6A,KRT6B,JUP,KRT13,KRT14,KRT15,KRT16,KRT17,DSP,LGALS7
Coexpression	17349526-Table2	Human Bladder_Ewis06_44genes	GeneSigDB	7.868E-9	1.589E-5	7.565E-7	6.194E-6	5	34	KRT2,JUP,KRT15,KRT16,KRT6C
